Application GUID,Competition domain,Application GUID +competition domain,Application #,Participant First name,Participant Last name,Participant Organization,OverallScoreRank,OverallScoreRankNormalized,SumOfScores,SumOfScoresNormalized,AnonymousJudgeName,TraitScore,TraitScoreNormalized,TraitJudgeComment,Trait,TraitDescription,OverallImpressionScore,OverallImpressionScoreNormalized
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 17,3.4,3.4,Election and performance memory once line ago remain. Focus television candidate suddenly. Summer for new fill improve heart. Kid sea better education certainly lot.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0695,0.0695
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 9,1.8,1.8,Also morning crime happen program.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0589,0.0589
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 1,0.2,0.2,Pick not camera. Tell on place police fall must fear near. Kind American bar to certainly south team between. Inside water model onto into security third.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0248,0.0248
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 18,2.9,2.9,Mention happen environment remain. View where kitchen nothing gun. Entire arm street shoulder whatever society.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0897,0.0897
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 11,4.0,4.0,Husband couple station too receive book play value. Often ready piece open especially yet attention. Base page left without.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0715,0.0715
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 5,3.3,3.3,Feeling great officer base claim. Establish score few situation.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0789,0.0789
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 18,2.0,2.0,Interesting work exist.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0855,0.0855
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 13,0.7,0.7,Industry past land adult. Throw really detail decade fight second.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0874,0.0874
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 6,4.6,4.6,Manage act piece account much cause. Theory build fear four use.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0997,0.0997
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 11,0.6,0.6,Air should college turn. Reality when push close explain set science and. Visit position trip authority ago can bag policy. Billion law create ahead particular down house.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0954,0.0954
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 9,1.1,1.1,Table student yourself. Themselves available sign feel hit PM color.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0927,0.0927
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 8,0.1,0.1,Once individual risk no. Group finally remain. Start night traditional pay.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0505,0.0505
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 11,2.3,2.3,Conference plan card through green rest.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0941,0.0941
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 11,3.3,3.3,Order everything beyond hold interest part factor. The many light on hair new less age. Become attack threat walk ball area.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.083,0.083
C923300F-1EE0-48C4-A105-08432DB59DAE,testdomain,C923300F-1EE0-48C4-A105-08432DB59DAEtestdomain,229,Kenneth,Gillespie,Richmond PLC,29,29,40.800000000000004,40.800000000000004,Judge 6,0.2,0.2,Doctor beat high put you yet political wind. Grow she live attorney easy.,SCALABLE,"Does the proposal reference past results demonstrating the approach can effectively and successfully be replicated or scaled to the specific contexts targeted in the proposal, and/or serve as a model for other organizations or movements?",0.0453,0.0453
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 7,2.9,2.9,Avoid hotel local occur someone ground list. Fear view short must form successful behavior.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0645,0.0645
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 18,1.6,1.6,Bed land score unit act wish customer. Movie large may agency quality agreement face. Attack culture anything great court successful change treat.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0703,0.0703
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 3,2.1,2.1,Rich western idea store nation. Condition stop live.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0073,0.0073
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 17,2.1,2.1,Item back increase itself. Activity assume spend. Bill explain create writer number.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0612,0.0612
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 15,3.5,3.5,Image position offer surface more behavior. Simply note talk director growth. Pm be receive shake present. Central fish yeah my step network sure.,IMPACTFUL,"Will the project, if successfully implemented, significantly improve economic opportunity for the targeted population over the long-term? Does approach meaningfully remediate barriers to economic opportunity for the targeted location(s) or population?",0.0559,0.0559
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 11,2.4,2.4,Happy hope law purpose suffer somebody. Example per sea mind worry appear.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0842,0.0842
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 2,2.7,2.7,Address purpose traditional study.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.027,0.027
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 16,4.0,4.0,Affect popular newspaper whether. Quality region child back sense everybody identify word. Consider check miss mother fast stop truth force.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0187,0.0187
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 2,3.9,3.9,Group small south executive necessary decision. Whatever carry enough entire. Picture TV happy table.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0154,0.0154
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 7,1.5,1.5,Near fund meeting which often truth. Over building success box director character from. Just this reduce pretty store.,EVIDENCE-BASED,"Does the team successfully present strong evidence that the proposed strategy is effective, inclusive, and has previously demonstrated compelling results?",0.0167,0.0167
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 18,3.6,3.6,Fact entire positive art action condition. Quality will finally executive shake ground off.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0042,0.0042
008F90FA-98C0-48E6-9F60-BE4E9E5F6A94,testdomain,008F90FA-98C0-48E6-9F60-BE4E9E5F6A94testdomain,230,Jacob,Mercado,"Gray, Miller and Clements",148,148,48.900000000000006,48.900000000000006,Judge 2,4.1,4.1,Material rate health describe defense under. Leg fight best over.,DURABLE,"Does the team have the skills, capacity, and experience to implement the proposed strategy? Do they offer practical project and financial plans that anticipate, and can be responsive to, barriers to implementation?",0.0439,0.0439
